file_id,source_id,id_lotto,cig,oggetto,sceltaContraente,importoAggiudicazione,Column,importoSommeLiquidate,cfStrutturaProponente,strutturaProponente,dataInizio,dataUltimazione,dataUltimoAggiornamentoDataset,Column 15,
0188ce5977519806ee99548e0da265c1,2363280815,45df260e376e031ca8ef42f5404e21a2d67e4c6e,XB80EAA20C,Lavori urgenti di falegnameria eseguiti in vari Presidi dell'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,250,,250,2363280815,ASP di Trapani,2014-03-10,2014-03-24,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,9c73d2c3ae6ae4d4690c06fb3799ddee7ba1edba,XB70D9821A,Lavori di impermeabilizzazione del solaio di copertura della palazzina b del P.O. di Salemi.,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,29660,24,,0,2363280815,ASP di Trapani,2014-11-18,,2015-01-30,
0188ce5977519806ee99548e0da265c1,2363280815,5cd641d0d3c7ae43ef2da1b2dd098eac8f1f2368,XB60FEAB52,Lavori urgenti di riparazione scarico wc presso l'Ufficio Veterinario di Trapani Palazzo Ariston.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,6520,21,,6520,21,2363280815,ASP di Trapani,2014-03-17,2014-04-04,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,9ef651f24a5d16ac65aaa476b6678cf8d6c7a639,XAD0EAA206,Lavori per la manutenzione straordinaria e riparazione impianto di condizionamento centralizzato presso il Poliambulatorio dell'A.S.P. di Trapani sito all'interno della Cittadella.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,4045,,4045,2363280815,ASP di Trapani,2014-06-09,2014-06-12,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,136c52b05f47adb1d4d9c819e486747c877f250f,XAB0FEAB4C,Lavori per la realizzazione di un sistema di videosorveglianza e citofonico per il parcheggio della sede centrale di Via Mazzini Trapani.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,2300,,2300,2363280815,ASP di Trapani,2014-10-22,2014-10-23,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,ea69e8bd1fa1b6e72adba731259b35c025ca2595,XA20B9CE01,Fornitura e collocazione di canalini per finestre al P.O. di Pantelleria e n. 1 portoncino in alluminio al servizio 118 di Piazza Martiri di Nassirya e sostituzione pannelli al piano secondo della Sede Centrale.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1150,,1150,2363280815,ASP di Trapani,2014-03-14,2014-04-08,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,2f9a1b3b4b92e1c0477b02c8a9c035d9032eadca,X9C105B547,Interventi tecnici non rientranti in contratto eseguiti su apparecchiature elettromedicali ubicate presso l'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1163,88,,1163,88,2363280815,ASP di Trapani,2014-02-21,2014-04-08,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,b9d0cfab4daab6b5d91eda891b4e77f863a205ca,X970EAA1FA,Intervento di somma urgenza presso l'Ospedale di Salemi.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,550,,550,2363280815,ASP di Trapani,2014-04-11,2014-04-11,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,666af80aed778616d914d85ee191b17c00d458a2,X900EAA20D,Lavori urgenti di falegnameria eseguiti in vari Presidi dell'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1800,,1800,2363280815,ASP di Trapani,2014-03-10,2014-03-24,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,562fbb32f594cdc58b9768abfee6c05e60dbc923,X8E0FEAB53,Manutenzione presidi antincendio e respiratori della camera iperbarica del presidio sanitario di Favignana.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,423,,423,2363280815,ASP di Trapani,2014-05-20,2014-05-20,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,e6bc2e3579d54e7e100defe936114fbcb314fd92,X890EAA220,Interventi straordinari sugli impianti elevatori n.5 e n.6 del P.O. Paolo Borsellino di Marsala.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,48,38,,48,38,2363280815,ASP di Trapani,2014-04-17,2014-04-18,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,51232351e5e00f243e6df743bfadf9ee5a284680,X850EAA207,Lavori urgenti di manutenzione ordinaria c/o il distretto e il P.O. di Castelvetrano.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,20450,14,,20450,14,2363280815,ASP di Trapani,2014-02-18,2014-03-31,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,608b80b9190a784492a2220c983d5ac96df58133,X7F105B54E,Lavori di somma urgenza di recinzione e rifacimento intonaco pericolante presso l'immobile aziendale sito in Via A.Staiti Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,6700,,6700,2363280815,ASP di Trapani,2014-08-01,2014-08-08,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,9a39976b85fdb1de8ff974b3a90d7df53676c5a3,X7D0D98228,Servizio di manutenzione delle camere iperbariche dell'A.S.P. di Trapani.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,38947,,23268,2,2363280815,ASP di Trapani,2014-01-01,2015-12-31,2015-01-30,
0188ce5977519806ee99548e0da265c1,2363280815,7e66d96df1bd4af1c500d52e3c4bb864d0d8cd93,X7C0C3029D,Fornitura e collocazione di impianti GSM per sistema di allarme bidirezionale per i due nuovi montalettighe del P.O. S.A.Abate e relativa gestione biennale.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1779,29,,1779,29,2363280815,ASP di Trapani,2014-03-25,2014-03-25,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,a38a4c27c04d696870477cba5077c51c7dc8dbac,X7A0EAA201,Lavori di somma urgenza presso il P.O. di Castelvetrano.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,900,,900,2363280815,ASP di Trapani,2014-03-06,2014-03-10,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,b72a649030d9457438385dc25a4e062fff60f94e,X790D9820F,Interventi di somma urgenza presso l'Ospedale di Pantelleria.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,5655,91,,5655,91,2363280815,ASP di Trapani,2013-11-25,2013-12-31,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,61839f661294223b000a5e53551b55ef59f56869,X74105B548,Interventi tecnici non rientranti in contratto eseguiti su apparecchiature elettromedicali ubicate presso l'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,327,,327,2363280815,ASP di Trapani,2014-02-21,2014-04-08,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,17ca3d405c7842ba69eca3164950b13a774cf911,X720D98222,Realizzazione ed installazione di due vetrate in alluminio anodizzato presso il Distretto Sanitario di Castelvetrano.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,4285,5,,4285,5,2363280815,ASP di Trapani,2014-06-19,2014-06-19,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,ba45d8052c6ce771b68506116849db84828a2b6f,X6F0EAA1FB,Interventi straordinari su alcuni impianti elevatori del P. O. di Marsala.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,513,1,,513,1,2363280815,ASP di Trapani,2014-01-09,2014-02-11,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,3b290ef0e06bdf23565ce2f339ab441b75bde169,X6E0D98209,Autorizzazione di spesa per l'affidamento del servizio di manutenzione ordinaria di n. 7 ups ubicati c/o il P.O. di Trapani anno 2014.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,10208,,0,2363280815,ASP di Trapani,2014-01-02,2015-01-01,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,d913454c568c08b2466cde1ea2c1c9e928f063a9,X6C0EAA227,Lavori urgenti su vari impianti installati presso diverse sedi dell'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,350,,350,2363280815,ASP di Trapani,2014-01-13,2014-01-21,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,d65da45a534c9fadac97ff77cd254ea6c5b543d9,X680EAA20E,Lavori urgenti di falegnameria eseguiti in vari Presidi dell'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,80,,80,2363280815,ASP di Trapani,2014-03-10,2014-03-24,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,cbedad721982530f3949a49351d4364509190ed3,X62105B555,Lavori urgenti di modifica degli scarichi della condensa dei climatizzatori Olimpia Splendid installati presso la Sede Centrale dell'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1350,,1350,2363280815,ASP di Trapani,2014-10-20,2014-10-24,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,dc6b6dec6b4e6f85099e65fe596d208337f14f37,X610EAA221,Interventi straordinari sugli impianti elevatori n.5 e n.6 del P.O. Paolo Borsellino di Marsala.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,88,,88,2363280815,ASP di Trapani,2014-04-17,2014-04-18,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,f70d56f19b729d9696a147771f4033425bb52424,X5C0D98216,Riparazione della vasca biorulli dell'impianto di depurazione a servizio del Presidio della Cittadella della Salute.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,5750,,5750,2363280815,ASP di Trapani,2013-12-13,2014-02-03,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,76e084a4b621d6dc4455e4c7fb52e8924b6dd722,X520EAA202,Lavori di sostituzione della centrale di evacuazione gas anestetici presso il P.O. di Alcamo.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,5400,,5400,2363280815,ASP di Trapani,2014-01-23,2014-01-27,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,a0b0898f5276ddc15aa26cdfd2aff0c2eadc6c42,X4C105B549,Lavori urgenti presso i locali ospitanti i gruppi elettrogeni del P.O. di Castelvetrano.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1510,,1434,5,2363280815,ASP di Trapani,2014-06-19,2014-06-19,2015-01-30,
0188ce5977519806ee99548e0da265c1,2363280815,e692d2d377d29b5b8792d2db4dd13e7779193a09,X4B0EAA215,Interventi straordinari su alcuni impianti elevatori del P.O. -Paolo Borsellino di Marsala.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,140,75,,140,75,2363280815,ASP di Trapani,2014-03-06,2014-03-21,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,fc6b1217b5db53d96d04eb84dbb6c979cfaab716,X490FEAB5B,Fornitura e posa in opera di n.2 nuovi compressori delle centrali di aria compressa medicale presso il P.O. di Trapani e il P.O. di Pantelleria.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,17440,,17440,2363280815,ASP di Trapani,2014-08-26,2014-09-15,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,b60d0e00373d205e7ce62798860fee202790f392,X470EAA1FC,Interventi straordinari su alcuni impianti elevatori del P. O. di Marsala.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,261,77,,261,77,2363280815,ASP di Trapani,2014-01-09,2014-02-11,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,56108721eee8b281e584fdd910fb16e701ad43db,X440EAA228,Lavori urgenti su vari impianti installati presso diverse sedi dell'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,180,,180,2363280815,ASP di Trapani,2014-01-13,2014-01-21,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,6845a57b9d7694eecfc4b98ca901a9647f4f3a25,X3B0D98204,Fornitura e collocazione vetri al Centro Gestionale Screening in Via Amm. Staiti e al Consultorio Familiare di Via Saraceni Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,60,,60,2363280815,ASP di Trapani,2014-01-10,2014-01-10,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,243b542c39e67ecf111869a753f28c046a0af3ae,X3A105556,Fornitura e posa in opera di n.1 porta in alluminio dotata di maniglione antipanico installata presso la palazzina -F- del P.O. -S.A.Abate- di Trapani.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,1340,,0,2363280815,ASP di Trapani,2014-12-05,2014-12-05,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,da23e23ed92869e9ef0bd77e731898f1a0ed5bdf,X390EAA222,Lavori urgenti di riparazione della pavimentazione in PVC del complesso operatorio del P.O. di Castelvetrano.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,4017,38,,4017,38,2363280815,ASP di Trapani,2014-04-14,2014-04-19,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,81155c48d4709dcb843c8492c2cbc3a3384d879c,X350EAA209,Fornitura e collocazione di canalini per finestre al P.O. di Pantelleria e n. 1 portoncino in alluminio al servizio 118 di Piazza Martiri di Nassirya e sostituzione pannelli al piano secondo della Sede Centrale.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,303,,303,2363280815,ASP di Trapani,2014-03-14,2014-04-08,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,d9f26262f460bb26ed0780e5bd79f3a537aec622,X330FEAB4F,Lavori per la riparazione urgente dell'impianto rivelazione fumi NOTIFER presso il Poliambulatorio dell'A.S.P. di Trapani sito in Via Cesaro' all'interno della Cittadella della Salute;,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,485,,485,2363280815,ASP di Trapani,2014-06-13,2014-06-13,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,83303b2b9f488c5fead75ace3a6fd550fe4fb064,X2A0EAA203,Lavori di manutenzione straordinaria per il ripristino del funzionamento dell'apparecchio a raggi ultravioletti eseguiti presso l'impianto di depurazione del P.O. di Marsala.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1100,,1100,2363280815,ASP di Trapani,2014-02-18,2014-02-18,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,f175b8bf39c6fef81e203ce834088617df256dc7,X230EAA216,Interventi straordinari su alcuni impianti elevatori del P.O. -Paolo Borsellino di Marsala.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,155,98,,155,98,2363280815,ASP di Trapani,2014-03-06,2014-03-21,2015-01-30
0188ce5977519806ee99548e0da265c1,2363280815,6ff8e72b21dc683bb8cec621fbff887f09e967db,X210C30299,Fornitura e collocazione di nuovo quadro di manovra all'impianto elevatore del servizio Igiene Pubblica di Alcamo.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO,6500,,6500,2363280815,ASP di Trapani,2014-04-11,2014-04-14,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,4e52fa346995edef508848ffa01dc6356978a436,X170D9821E,Intervento tecnico non rientrante in convenzione per la riparazione di un defibrillatore ubicato presso l'U.O. Anestesia e Rianimazione del P.O. S.A.Abate di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1400,,1388,52,2363280815,ASP di Trapani,2014-11-26,2014-11-26,2015-01-30,
0188ce5977519806ee99548e0da265c1,2363280815,2c7f1b2d5cdf067e099c67455e43aba8366d7533,X130D98205,Fornitura e collocazione vetri al Centro Gestionale Screening in Via Amm. Staiti e al Consultorio Familiare di Via Saraceni Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,40,,40,2363280815,ASP di Trapani,2014-01-20,2014-01-20,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,89f0327e60f96c5f616f6f495aa0b1ecc9aeb241,X0D0EAA20A,Riparazione urgente gruppi climatizzatori installati presso il Centro Alzheimer Cittadella della Salute.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1846,,1846,2363280815,ASP di Trapani,2014-06-30,2014-07-01,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,888d55bfdd47cf175c557e501390f12eab3e8f80,X0B0FEAB50,Lavori per la riparazione urgente di ventilconvettori guasti presso il Poliambulatorio dell'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,730,,730,2363280815,ASP di Trapani,2014-06-09,2014-06-12,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,02a0d789ef47b39d2d507d558a3a57b747127f08,X020EAA204,Lavori per la riparazione elettropompa e tubo di aspirazione del pozzo stadio che approvvigiona l'acqua presso la Cittadella della Salute.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,1870,,1870,2363280815,ASP di Trapani,2014-06-05,2014-06-06,2015-01-30,,
0188ce5977519806ee99548e0da265c1,2363280815,55705b5de2710977774f84381ea54b4ee7b5d690,X000FEAB4A,Lavori urgenti su vari impianti installati presso diverse sedi dell'A.S.P. di Trapani.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,450,,450,2363280815,ASP di Trapani,2014-01-13,2014-01-21,2015-01-30,,
1898c9a45971367f0e742631c585f16a,1426410880,3397821b908f0d83fc159f3e8b63fca93ebb6b32,62288387B8,FORNITURA TRIENNALE IN SOMMINISTRAZIONE DI GAS GPL SFUSO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,41745,6,,0,1426410880,AZIENDA SANITARIA PROVINCIALE DI RAGUSA,2015-06-05,,2015-12-01,
a10762a1a925e5365cceb54883326957,2363280815,207c48509ca798fc869f82e78518e0b8b7cc2e07,619479066C,FORNITURA ED INSTALLAZIONE DI IMPIANTI DI CONDIZIONAMENTO A POMPA DI CALORE DI VARIO TIPO PER GLI IMMOBILI DI PERTINENZA DELL&apos;AZIENDA SANITARIA PROVICIALE DI TRAPANI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,35100,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2015-07-10,,2015-12-01,,
595a5c06e15fdb8cdf96573b1ad0f4e6,1426410880,821d84b3981becbd2dc7eecb1ec855e8e95089c8,60738370DB,ASSISTENZA E MANUTENZIONE SULL&apos;INTERA RETE GEOGRAFICA A LARGA BANDA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,112000,,0,1426410880,AZIENDA SANITARIA PROVINCIALE DI RAGUSA,2014-01-01,,2015-12-01,,
daad42352210213a007836a04f00f709,2570930848,dda90931c2a9f1048698e446a27b25a3c4e526db,6069705F01,adesione convenzione consip Buoni pasto 6,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,102000,,0,2570930848,ASP di Agrigento,2014-12-22,2014-12-23,2014-12-31,,
f2e7ff9d43398ad242feb8f2fc8f4ae1,2363280815,e2f410c5e441f1f4180857310ff6fbdfbde34ac2,604705292A,1,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,95140,7,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2015-02-24,,2015-12-01,
f2e7ff9d43398ad242feb8f2fc8f4ae1,2363280815,1336ec42e101d2c7d26483e08ff07009527fe717,6027264F95,FORNITURA DI AUTOCLAVI E LAVAFERRI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,97592,7,,0,2363280815,AZIENDA SANITARIA PROVINCIALE DI TRAPANI,2015-07-07,,2015-12-01,
daad42352210213a007836a04f00f709,2570930848,a1cf756c57c838546449bfde4b0edee19fe2b7fb,592586527F,adesione convenzione consip Buoni pasto 6,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,204000,,204000,2570930848,ASP di Agrigento,2014-09-17,2014-11-10,2014-12-31,,
309a2d169cae0e8a2b6b1155b5c97ac0,2363280815,5108d100bed061a729966e2f387883c7542191ce,5898407F6C,APPROVAZIONE ATTI DI GARA PER L'AFFIDAMENTO DEL SERVIZIO DI DIGITALIZZAZIONE CONTABILITA' ED ARCHIVIAZIONE DELLE RICETTE FARMACEUTICHE DEL'ASP DI TRAPANI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,111180,,0,2363280815,ASP di Trapani,2014-11-04,2014-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,a2b163aa5cd4b355db482b47d324576383e5a9aa,5897393AA6,KIT LINEE EMATICHE,01-PROCEDURA APERTA,194400,,2144,77,2363280815,ASP di Trapani,2014-11-24,2016-11-23,2015-01-30,
daad42352210213a007836a04f00f709,2570930848,3b7a8bee6b2f273600e97ca33a75bb539e02f28e,5887023D0D,Attrezzature varie per l'U.O. di Nefrologia e Dialisi del P.O. di Agrigento. LOTTO 4 MICROSCOPIO DA LABORATORIO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,1240,66,,0,2570930848,ASP di Agrigento,2014-08-07,2015-01-27,2014-12-31,
c003d832469daddba24bba390061c2bd,2570930848,c964d8fb328c46097aaeceff5836dede34f40e91,5884907AE0,AFFIDAMENTO DEL SERVIZIO DI MANUTENZIONE APPARECCHIATURE BIOMEDICALI DI MARCA DRAGER MEDICAL,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,276391,29,,0,2570930848,AZIENDA SANITARIA PROVINCIALE DI AGRIGENTO,2014-01-01,,2015-12-01,
dfe86c440eca8cdd61cbd299269dac52,2363280815,d31f528d8449a344acdccb2f7b28b7d42b0df98a,585075214A,Elettrodi e cuffie,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,4717,,0,2363280815,ASP di Trapani,2015-01-01,2016-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,491c557344ca39fbf23ba925df5dcd96fd665654,585073968E,Aghi e cuffie,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,35022,8,,0,2363280815,ASP di Trapani,2015-01-01,2016-12-31,2015-01-30,
dfe86c440eca8cdd61cbd299269dac52,2363280815,4e662aa388699f4e0ce1a9ad794c77675e17c69b,5824263DDC,SONDE PER GASTROSTOMIA,01-PROCEDURA APERTA,15200,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,69fff650ef703ae5c3eaa74fb00a805cb7de557e,58242280FE,SONDE NASOGASTRICHE,01-PROCEDURA APERTA,3960,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,01c1a73325c921d4c181d71e8f6ed9468e594f11,5824206ED2,SONDE NASOGASTRICHE,01-PROCEDURA APERTA,24480,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,7731b3cbe4cf71999a505b49df8acdd573b7552c,58241722C7,DEFLUSSORI UNIVERSALI A GRAVITA',01-PROCEDURA APERTA,6120,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,f2a6801d7f7cd645db4ad4850014a8969d58c083,5824145C7C,SISTEMA DI SOMMINISTRAZIONE CON SACCA,01-PROCEDURA APERTA,60750,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,dc9f9e05b179fc3d33e071abed855ad894edf26a,5823970C12,PRODOTTO PER NUTRIZIONE ENTERALE LIQUIDO,01-PROCEDURA APERTA,58860,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,4031c53eeecbe1978e2dd0c640748772b870a1eb,5823955FB0,DIETA SEMIELEMENTARE,01-PROCEDURA APERTA,77792,4,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,
dfe86c440eca8cdd61cbd299269dac52,2363280815,4fcf061bd259963f772394d125e408a0d66d4896,58239381AD,DIETA POLIMERICA NORMOCALORICA CON FIBRE PER BAMBINI,01-PROCEDURA APERTA,50337,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,7d5ec863ca6494d0eb9a4558fcab71159133d2d6,582391812C,DIETA POLIMERICA IPERCALORICA PER BAMBINI,01-PROCEDURA APERTA,27000,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,45e2179cc5f5f3ae79f0efe0d245e687d9a764a2,58238855EF,DIETA POLIMERICA NORMOCALORICA CON FIBRE,01-PROCEDURA APERTA,53156,25,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,
dfe86c440eca8cdd61cbd299269dac52,2363280815,0c1da99cbb268ad6f91e608393031cc64b23afd5,5823877F52,DIETA POLIMERICA NORMOCALORICA,01-PROCEDURA APERTA,41715,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,580e00d2ea5c2037770f6171bc7859d769bb9383,58238633C8,DIETA ENTERALE POLIMERICA COMPLETA,01-PROCEDURA APERTA,25200,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,fe59b0d7e019403a20fe904f0e03667933ff8760,5823858FA4,DIETA ENTERALE SEMI ELEMENTARE,01-PROCEDURA APERTA,35100,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,47b40a5499785045330812cbd87a62e3f2f06832,5823835CAA,DIETA ENTERALE POLIMERICA IPERCALORICA CON FIBRE,01-PROCEDURA APERTA,42558,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,77a02dd74bd6f4db05efcb40f20b1fe508fb7a80,58238221F3,DIETA ENTERALE POLIMERICA IPERCALORICA,01-PROCEDURA APERTA,41535,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,66af1061c0b6f89c49e943aa185d5a0928f1c4af,5823800FC7,DIETA ENTERALE POLIMERICA CON FIBRE,01-PROCEDURA APERTA,19800,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
dfe86c440eca8cdd61cbd299269dac52,2363280815,d2f40c6a648d33ac04e39907c49595c8aaedd7b3,5823738C9E,DIETA ENTERALE POLIMERICA COMPLETA STANDARD,01-PROCEDURA APERTA,158400,,0,2363280815,ASP di Trapani,2015-01-01,2019-12-31,2015-01-30,,
